ID,SYMBOL,ENTREZID,ENSEMBL,AveExpr,P.Value,adj.P.Val,Ctrl,KO,logFC,fc
17363407,Anxa1,16952,ENSMUSG00000024659,9.60900705908242,1.21446436412407e-05,0.00617294886793349,8.7340028597297,8.87527123189666,5.74467840843065,53.6192230099784
17392056,Fermt1,241639,ENSMUSG00000027356,8.04149233337339,1.28016927346491e-05,0.00637677918498342,10.8241117779995,10.7289606659415,5.72462685621155,52.8791417432727
17478961,Pcsk6,18553,ENSMUSG00000030513,10.1231439936761,1.49829529614916e-05,0.00731696914625312,7.20042254847047,7.26513992687913,5.66466189626632,50.7262953560333
17302138,D5Ertd579e,320661,ENSMUSG00000029190,10.0786212857806,1.61297763445188e-05,0.00743320237960051,6.25201997131145,6.34799814063765,5.6365051873479,49.7458816275223
17399374,Muc1,17829,ENSMUSG00000042784,8.93636543694625,1.62935031492688e-05,0.00743320237960051,7.02724770665921,7.04684320638195,5.63264718531912,49.6130307317478
17275589,Gm19990,100503961,NA,9.26296064408056,1.65527026172905e-05,0.00743320237960051,7.32819523380799,7.4705150884196,5.62661690249147,49.4060873372622
17281337,Foxa1,15375,ENSMUSG00000035451,10.0766568855626,1.65744070939551e-05,0.00743320237960051,8.24158133164537,8.14242275976146,5.62611617536711,49.3889425667713
17298968,Sftpa1,20387,ENSMUSG00000021789,8.53576603131543,1.69257225547224e-05,0.00743320237960051,9.8143528742884,9.64612056652948,5.61809986353471,49.1152747199445
17298775,Anxa8,11752,ENSMUSG00000021950,7.39197094867931,1.70608168282593e-05,0.00743320237960051,7.08929372914167,7.17240674526598,5.61506083555108,49.0119225977424
17411751,Trp53inp1,60599,ENSMUSG00000028211,9.37123719343979,1.73101155551606e-05,0.00743320237960051,7.96755900631752,7.91540206596934,5.60951441951191,48.8238588477176
17546055,Egfl6,54156,ENSMUSG00000000402,11.1978979303047,1.93464357264327e-05,0.00805393432231249,8.71812185107911,8.65349310457454,5.56695112036052,47.4044674089073
17212316,2900092D14Rik,73100,NA,6.7533132560778,1.94023953801794e-05,0.00805393432231249,6.86386736834728,6.92610777285965,5.56584476840642,47.3681285297258
17466798,Hoxa1,15394,ENSMUSG00000029844,7.28545300442559,2.09246608101479e-05,0.00842096749129108,6.5925073743801,6.59225372801849,5.53689502554083,46.4270923648548
17275604,Pax9,18511,ENSMUSG00000001497,7.69163181481631,2.09628195800228e-05,0.00842096749129108,6.82502249396994,6.79870696149284,5.53619627726838,46.4046115253097
17278757,NA,NA,NA,11.6019606058392,2.15868636725709e-05,0.00853400677188971,6.73659118556155,6.81738986090388,5.52494326510911,46.0440638129405
17509842,Zfp868,234362,ENSMUSG00000060427,8.80470113108255,2.24207657780389e-05,0.00871206532495312,5.70863806567378,5.88257898803449,5.51039561877308,45.5821041628882
17540378,Maob,109731,ENSMUSG00000040147,9.45106758115802,2.32035700546954e-05,0.00871206532495312,6.14624705486291,6.24220107732892,5.49721585660677,45.16758447552
17497366,Ebf3,13593,ENSMUSG00000010476,7.27329600401009,2.32700782170894e-05,0.00871206532495312,8.94168290884302,8.89165327180271,5.49611632230833,45.1331736079881
17228136,Lamc2,16782,ENSMUSG00000026479,10.5207571496401,2.34364561459833e-05,0.00871206532495312,9.59939080283105,9.55628776202682,5.4933791899214,45.047626521571
17400862,Hmgcs2,15360,ENSMUSG00000027875,7.33284224771648,2.40480273044651e-05,0.00880794364772072,6.30211945382538,6.33474660187825,5.48347970102135,44.739576688169
17383501,Gm13420,433415,NA,7.67686939095545,2.61185160521241e-05,0.00942764870716235,7.3869219066133,7.5022400868802,5.45171165966601,43.7651818412776
17446580,Shh,20423,ENSMUSG00000002633,9.4623816500492,2.74319632360167e-05,0.00976029251937472,7.19736192861916,7.0543118167631,5.43281853760993,43.195782010537
17344978,9130008F23Rik,71583,ENSMUSG00000054951,7.03312281520881,2.80438477639136e-05,0.00983135750153436,8.08934565639218,8.10078183399615,5.4243186140447,42.942033743811
17363429,Aldh1a7,26358,ENSMUSG00000024747,9.87318297556992,2.842117321571e-05,0.00983135750153436,5.76923267500515,5.7129915777214,5.41916742747636,42.7889813066939
17302429,Lmo7,380928,ENSMUSG00000033060,8.57101693659658,3.09899401482448e-05,0.0105730883470162,8.95203263768197,8.88376816860714,5.38578866834237,41.8103631291511
17280086,Greb1,268527,ENSMUSG00000036523,7.96263400101453,3.1624052578576e-05,0.0106436304530002,6.32652321329403,6.28731588531998,5.37796769948378,41.5843189563459
17415369,Ifna4,15967,ENSMUSG00000070904,8.61621058561327,3.23142822844684e-05,0.0107309268610263,6.13460188914243,6.1743602573528,5.3696277772382,41.3446220784479
17369950,NA,NA,NA,11.1767324431529,3.42748698677903e-05,0.0112322356437787,5.88929550939555,5.82869747398354,5.34685921933449,40.69724471483
17324486,Trp63,22061,ENSMUSG00000022510,6.89126209154582,3.4911827215663e-05,0.0112923892030299,6.14725921182493,6.36110275356333,5.33973672824138,40.4968202268496
17344688,NA,NA,NA,5.36122655085842,3.59301938315675e-05,0.0114567497358715,6.02832369364111,6.14408497696835,5.3286101229557,40.1856948595199
17395985,Zfhx4,80892,ENSMUSG00000025255,8.92135772056136,3.63399674429393e-05,0.0114567497358715,10.534294001906,10.5006694296034,5.32422007232588,40.063597612655
17467209,Fam13a,58909,ENSMUSG00000037709,8.40703562433081,3.74659045775686e-05,0.0116640727426115,6.91291902278846,7.03283350975319,5.31240312457338,39.736781614443
17544220,Pof1b,69693,ENSMUSG00000034607,6.807884025974,3.99004883855404e-05,0.0122224396216746,8.81443789702556,8.8780888234601,5.28800007754514,39.0702905054479
17292011,Tfap2a,21418,ENSMUSG00000021359,5.83763249437518,4.02409077723167e-05,0.0122224396216746,7.68293322654174,7.48692732688656,5.2847048812256,38.9811536080875
17519821,Myo6,17920,ENSMUSG00000033577,10.536545402834,4.57269473759254e-05,0.0136098311690872,9.23120882759907,9.15695611983288,5.23506804749913,37.6627919874615
17255540,Gm11538,432593,NA,7.06984001112026,4.63526548570032e-05,0.0136098311690872,10.928951547341,10.9856940336894,5.22978233254594,37.5250563335819
17329046,Lamp3,239739,ENSMUSG00000041247,7.60830911865073,4.64480707208066e-05,0.0136098311690872,8.75358757627492,8.86741510149857,5.22898245111101,37.5042568744196
17304193,Tmem254b,100039257,ENSMUSG00000021867,9.56915748803597,4.77294530043385e-05,0.0138226715875123,8.71706040374352,8.6244294024772,5.21839380259713,37.2300023617621
17236623,Usp44,327799,ENSMUSG00000020020,6.29969705168768,4.97135546553718e-05,0.0142317907154792,5.63574198736324,5.8315299037557,5.20253574584838,36.8230123008508
17425533,Epb4.1l4b,54357,ENSMUSG00000028434,6.80480989483925,5.15905276977692e-05,0.0145798630250993,6.45301659815767,6.52235976020879,5.18809472796936,36.4562617261572
17304162,Tmem254b,100039257,ENSMUSG00000021867,9.54677719638109,5.21191109066934e-05,0.0145798630250993,6.55509216904995,6.54287770521462,5.1841207688261,36.3559797256293
17499650,Gm15319,100040599,ENSMUSG00000074449,7.30803290167172,5.2685604764271e-05,0.0145798630250993,5.88944718462975,5.94177594009013,5.17990538499415,36.2499069055988
17227083,NA,NA,NA,8.26201758456294,5.71308997171226e-05,0.0155319315298976,7.04506421706199,6.74448346008253,5.14828990619021,35.464160855785
17262848,Lyrm7,75530,ENSMUSG00000020268,7.53727522130115,5.73732313800121e-05,0.0155319315298976,5.80471052032684,5.67162184209628,5.14663640769964,35.4235380328877
17337404,Gm6623,625785,NA,5.57661099002809,5.84967302456096e-05,0.0156658017580339,7.28637807111021,8.00024919670262,5.13905871111081,35.2379651344845
17371969,Sp9,381373,ENSMUSG00000068859,6.66507033938361,5.98023814282547e-05,0.0158450862962991,6.05059458601529,7.45603192614031,5.13042942381728,35.0278230572318
17529316,Fam46a,212943,ENSMUSG00000032265,8.59247039700624,6.09247391821433e-05,0.0159725426744259,9.18825703823405,9.11326404132322,5.12315769390399,34.8517137520979
17332236,Runx1,12394,ENSMUSG00000022952,8.39032353686267,6.4685959416141e-05,0.0167819635960251,5.88642278116829,6.10603729756299,5.09971025844098,34.2898635547437
17499660,Gm31464,102633703,NA,9.32039319048931,6.99701691345776e-05,0.017875473660502,6.03085029191899,6.0246027003907,5.06892855516058,33.5659961930575
17239719,Eya4,14051,ENSMUSG00000010461,8.49483803691063,7.06967819917381e-05,0.017875473660502,9.40058116584262,9.34505993668235,5.06487482463356,33.4718137670412
17248191,Gpr75,237716,ENSMUSG00000043999,7.6658941432809,7.10540388817836e-05,0.017875473660502,13.4100972687098,13.331868795151,5.06289662546436,33.4259492306358
17359726,Pax2,18504,ENSMUSG00000004231,6.32999148249149,7.18501108172096e-05,0.0178949886001342,9.16246319292774,9.2288818232601,5.05852337669557,33.3247783990955
17466878,Hoxa10,15395,ENSMUSG00000000938,6.44175087188385,7.48120991018964e-05,0.0184482192102162,7.30284812444713,7.45753190646095,5.04265740764171,32.9602986056137
17429274,Olfr1342,258708,ENSMUSG00000043383,6.86737441487172,7.90004564023871e-05,0.0187235984849875,10.6845219446259,10.6169546650712,5.0212400029268,32.4746034302847
17212313,Pou3f3,18993,ENSMUSG00000045515,7.64331363390641,7.93798406448487e-05,0.0187235984849875,9.02576567691312,8.85391896124414,5.01935514041529,32.4322034821939
17304177,Tmem254b,100039257,ENSMUSG00000021867,9.54089394017159,8.07660801587016e-05,0.0187235984849875,8.73578811535273,8.92278101580524,5.01254205111914,32.2794043352202
17260931,Mir1933,100316753,NA,8.25497380853217,8.13723861950872e-05,0.0187235984849875,10.1386892681157,10.1317225008215,5.0095980189459,32.2136006101645
17275490,Fam177a,73385,ENSMUSG00000095595,9.60984254595063,8.16125918869888e-05,0.0187235984849875,11.1115421951759,11.1633447251091,5.00843757825322,32.1876998190992
17275516,Fam177a,73385,ENSMUSG00000095595,9.60984254595063,8.16125918869888e-05,0.0187235984849875,7.57901335839534,7.73876956741258,5.00843757825322,32.1876998190992
17249461,Fstl4,320027,ENSMUSG00000036264,8.35113550606661,8.23287825886246e-05,0.0187235984849875,6.45090224896447,6.4191116884337,5.00499734080565,32.1110367647669
17455492,Gm8615,667410,NA,8.3466866762273,8.24984247266246e-05,0.0187235984849875,10.934982395209,10.9155109174468,5.00418674420858,32.0929998370922
17500412,Fut10,171167,ENSMUSG00000046152,8.33347596813311,8.26947656527995e-05,0.0187235984849875,7.08622671093386,6.77994629286564,5.00325060379114,32.0721819870657
17405703,Veph1,72789,ENSMUSG00000027831,7.41063566041328,8.95859516982011e-05,0.0201011505675261,8.24465932694234,8.37197216959902,4.97169844558085,31.3783686854407
17520624,Rbp1,19659,ENSMUSG00000046402,11.4075608794864,9.54680361182632e-05,0.0212297045317988,6.43963365450094,6.51416321466366,4.94658784196031,30.83694290066
17439029,Areg,11839,ENSMUSG00000029378,7.3234474853197,9.72964609836393e-05,0.0214448288252966,10.4526427796083,10.360074408701,4.93908938771943,30.6770826895262
17231272,Mir205,387201,ENSMUSG00000065533,6.07898998217154,0.000101552543047635,0.0220327139746943,8.24436874170459,7.92561527025968,4.92215429368478,30.3190846583067
17479354,Abhd2,54608,ENSMUSG00000039202,10.5614972896132,0.000101850316531735,0.0220327139746943,8.8168662042779,8.77720613590014,4.92099549819196,30.2947416672444
17363865,Gldc,104174,ENSMUSG00000024827,6.83833571898423,0.000103821678769244,0.0220327139746943,9.02361206786023,8.97911077952249,4.91340622619247,30.1357951434387
17547842,Gm10002,791405,NA,6.37664660083506,0.000105222876566379,0.0220327139746943,7.7424691494777,7.62516123823382,4.90809692709692,30.0250954486092
17547849,Gm10002,791405,NA,6.37664660083506,0.000105222876566379,0.0220327139746943,9.3179150945777,9.0695435414585,4.90809692709692,30.0250954486092
17315507,Hoxc9,15427,ENSMUSG00000036139,6.52248534905635,0.000105271539508095,0.0220327139746943,8.62810608583256,8.54811906657875,4.90791377899272,30.021284046947
17444961,Alox5ap,11690,ENSMUSG00000060063,8.22610029591189,0.00010852126305675,0.0225235881474285,6.31409036161033,6.31754756284536,4.89586624889537,29.7716288146271
17370691,Lypd6b,71897,ENSMUSG00000026765,6.29041690278407,0.000110830959415136,0.0226346202413116,8.72291074001493,8.56502481828517,4.88751561934514,29.5998019814506
17508570,Unc5d,210801,ENSMUSG00000063626,8.03658876482922,0.000110873832387377,0.0226346202413116,8.6063855927764,9.02008680238481,4.88736222275737,29.5966549080119
17251527,Per1,18626,ENSMUSG00000020893,9.34587983342937,0.000115332643031586,0.0233534537182495,10.5711344296069,10.5393741560344,4.87171649957146,29.2774195815859
17328947,Tbx1,21380,ENSMUSG00000009097,8.81098341277922,0.000124185939332491,0.0249149701592122,7.21504797914837,7.02602704374942,4.84232531155454,28.6870022543138
17466003,Zc3hav1,78781,ENSMUSG00000029826,7.67677101911483,0.00012504502007153,0.0249149701592122,8.51972665737945,8.53679501238398,4.83958285370334,28.6325221570108
17516960,Cadm1,54725,ENSMUSG00000032076,9.17360123626429,0.000127938613570911,0.0252311855279986,6.93239468512535,7.06054457171355,4.83047871944424,28.4524053945614
17519898,Sh3bgrl2,212531,ENSMUSG00000032261,9.42971184489899,0.000128705554066011,0.0252311855279986,6.1148963694873,6.13842196588381,4.82809930605942,28.4055179826637
17503810,Irx5,54352,ENSMUSG00000031737,9.16044792556151,0.000129671233742224,0.0252311855279986,9.0409071351686,8.95046857297794,4.8251228700872,28.346974736815
17255572,Hoxb7,15415,ENSMUSG00000038721,6.61861027043777,0.000132409595507029,0.025323241778465,7.85172737047984,7.78282703306918,4.81679855776922,28.1838844064924
17548721,4933407I18Rik,71121,NA,6.36933315776625,0.000133000510854276,0.025323241778465,6.00207905519985,6.34410569195463,4.81502424260612,28.1492434368192
17385719,Dpp4,13482,ENSMUSG00000035000,9.6202734220859,0.000133858704983896,0.025323241778465,9.50337064108411,9.67346757501377,4.81246100059371,28.099274966874
17330427,Upk1b,22268,ENSMUSG00000049436,8.94032348660735,0.000134211351271075,0.025323241778465,7.57925803001875,7.63296231564808,4.81141235632625,28.0788580135876
17303442,Oit1,18300,ENSMUSG00000021749,6.85584181297612,0.00013932415040266,0.025984494007956,9.28173889326863,9.31482395511153,4.79650283098783,27.7901714674022
17272468,St6galnac2,20446,ENSMUSG00000057286,8.14012677532275,0.00013980254545355,0.025984494007956,7.35045096413392,7.45083674348835,4.79513513133379,27.763838392074
17448251,Tlr6,21899,ENSMUSG00000051498,7.21761640783142,0.000142643781805458,0.0263161928121981,7.14249988428776,7.41751090176532,4.78710489172605,27.609730328996
17217058,Slc26a9,320718,ENSMUSG00000042268,9.02595741576296,0.000148770652890895,0.0272447197125046,5.94206563865196,6.06328944736668,4.77030528217756,27.290090658386
17229020,Fmo1,14261,ENSMUSG00000040181,7.85816080908576,0.000150220891602769,0.0273095001916683,11.9675423394619,11.9140283785112,4.76642737495306,27.2168344727423
17479183,Fam174b,100038347,ENSMUSG00000078670,9.07309854270857,0.000153915715762635,0.0276125191957352,9.54125819880039,9.43456035417356,4.75670970180471,27.0341239643246
17361656,Ovol1,18426,ENSMUSG00000024922,6.63702328718388,0.000154753180350163,0.0276125191957352,7.12337528564338,7.12693621780908,4.75453866040262,26.9934722247947
17232215,Moxd1,59012,ENSMUSG00000020000,8.40100043821348,0.000157025494380101,0.0276125191957352,8.45959731470328,8.36807264965982,4.74870497345255,26.8845417060109
17225837,Slco4c1,227394,ENSMUSG00000040693,7.92053325158769,0.000157298340368328,0.0276125191957352,11.2530894765115,11.1295089811737,4.74801002605005,26.8715945184709
17293922,Zfp458,238690,ENSMUSG00000055480,8.14036341786892,0.000157611324999226,0.0276125191957352,9.09947746117587,9.0891901712099,4.74721428610001,26.8567771767898
17284626,NA,NA,NA,6.25964665237703,0.000158539719143585,0.0276125191957352,11.3397490504461,11.2684133946287,4.74486291915824,26.8130404883296
17376560,LOC102633666,102633666,NA,8.99395761067031,0.000162889064623185,0.0281730211354517,8.44931669419917,8.23591133690772,4.73402249530588,26.6123220989336
17477508,Napsa,16541,ENSMUSG00000002204,8.00340866546746,0.000164887612244832,0.0283220060039295,6.01262245819134,6.12601228994707,4.72913528640711,26.5223239152761
17450049,Tmem150c,231503,ENSMUSG00000050640,8.81879496181928,0.000174138863414191,0.029706181727355,10.1937546740199,10.1375202972515,4.70723735731427,26.1227949383444
17296653,Gm3002,100040852,NA,7.96757771758202,0.000176060064523487,0.0298296052178366,6.7325039269868,6.76080712087744,4.70283185532336,26.0431464424692
17520233,Ctsh,13036,ENSMUSG00000032359,9.66139850192806,0.000184764485164287,0.031092866672309,10.6308434802294,10.497854448937,4.68343949430794,25.6954229523913
17448135,Cckar,12425,ENSMUSG00000029193,9.85921661492423,0.000191506720768069,0.0319522987955741,5.81645321278664,5.7776417905156,4.66901895472044,25.4398622675385
17404245,Cyp7b1,13123,ENSMUSG00000039519,8.64866622656066,0.000192437357236654,0.0319522987955741,7.29356205105687,6.9064942155232,4.66706729840027,25.4054708688642
17508609,Nrg1,211323,ENSMUSG00000062991,8.95928553462212,0.000194701022702589,0.0321140640492099,6.34450548121594,6.00764337445911,4.66235810079648,25.3226783659644
17458587,Halr1,102635415,ENSMUSG00000085412,5.72903426567201,0.000198162917092923,0.0324520195672633,9.18146087752445,9.1289238719465,4.65525796730352,25.1983605488483
17305709,Bmp4,12159,ENSMUSG00000021835,11.2528769252215,0.000199631105229858,0.0324520195672633,11.9930985819027,12.0627253103681,4.65228308576834,25.1464542891258
17494307,E030002O03Rik,244180,ENSMUSG00000044265,7.04785309138943,0.000202660220507413,0.0324520195672633,10.4838338664129,10.701820876605,4.64621191725007,25.0408549927265
17262964,Fat2,245827,ENSMUSG00000055333,6.83041892557447,0.000204730759241478,0.0324520195672633,10.5528399532991,10.6022797700328,4.64211244658863,24.9698014868785
17379692,Eya2,14049,ENSMUSG00000017897,6.97405670976296,0.00020539797466787,0.0324520195672633,8.62229572250446,8.61970042200828,4.64079998869407,24.9470961264352
17264405,Ntn1,18208,ENSMUSG00000020902,8.11615081004424,0.000206490752722267,0.0324520195672633,9.44557869145595,9.41480858664045,4.63865932814969,24.9101072529999
17394694,B4galt5,56336,ENSMUSG00000017929,9.81291758818603,0.000207807480368849,0.0324520195672633,10.3751554890112,10.3447371491872,4.63609451967664,24.8658616606947
17237412,Tspan8,216350,ENSMUSG00000034127,8.10278428686122,0.000208074680190473,0.0324520195672633,10.2317212985627,10.2346439104408,4.63557597484271,24.8569257825122
17449084,Igfbp7,29817,ENSMUSG00000036256,9.71054004480019,0.000208476797990931,0.0324520195672633,6.17007626228489,6.20272780328289,4.63479681582926,24.8435048804905
17401226,NA,NA,NA,5.62988800005211,0.000210206380623759,0.032517881642269,5.83838659140132,5.82962671783709,4.63146204381216,24.7861457395337
17275640,LOC102642336,102642336,ENSMUSG00000046782,8.29071773870175,0.000212079282870983,0.032517881642269,6.69042489424399,6.75889693263878,4.62788081951824,24.724695006835
17430861,Sesn2,230784,ENSMUSG00000028893,7.65640615069701,0.000213105326772138,0.032517881642269,6.86622262853145,6.84810793473597,4.62593187759549,24.6913168777638
17406421,Arfip1,99889,ENSMUSG00000074513,7.26144527335827,0.000214122403811616,0.032517881642269,8.90869750818745,8.76035570563454,4.62400892837182,24.6584280700127
17225809,NA,NA,NA,6.59493178215192,0.000219169384803309,0.0330826224115831,9.63684450847035,9.48811569536198,4.61459592550155,24.4980654984136
17506353,Gm22,195209,NA,7.30747899810232,0.000222346294851495,0.0333599808407912,6.47160566132767,6.38664051920965,4.60877793811398,24.3994705582309
17354345,C030005K06Rik,78695,NA,7.21066582490908,0.000224071128907618,0.0333863159950876,7.70680753284354,7.67215073246297,4.60565285412197,24.3466750140179
17219053,Ildr2,100039795,ENSMUSG00000040612,7.38216885411702,0.000225639318605661,0.0333863159950876,9.08253253841511,9.13041817254972,4.6028317532442,24.299113114943
